video_id,channel_title,category,publish_date,publish_hour,publish_day_of_week,trending_date,days_to_trend,views,likes,dislikes,comment_count,title_length,tags_count,like_ratio,comment_ratio,engagement_score
vid_00663,WWE,Sports,2023-03-26,4,Sunday,2023-03-26,0,2297907,259106,3226,45694,58,16,0.1128,0.0199,0.1326
vid_00664,Marques Brownlee,Science & Tech,2023-05-08,17,Monday,2023-05-10,2,713782,46625,6613,11293,52,28,0.0653,0.0158,0.0811
vid_00665,Jubilee,Entertainment,2024-03-08,9,Friday,2024-03-12,4,10072472,1164212,42446,129039,37,24,0.1156,0.0128,0.1284
vid_00666,CNN,News & Politics,2024-02-04,15,Sunday,2024-02-07,3,1040896,84069,7192,9467,67,16,0.0808,0.0091,0.0899
vid_00667,Lilly Singh,Comedy,2023-08-16,19,Wednesday,2023-08-19,3,4705778,242987,43595,29444,26,25,0.0516,0.0063,0.0579
vid_00668,Veritasium,Education,2023-01-30,14,Monday,2023-01-31,1,1517225,75674,2009,5555,44,15,0.0499,0.0037,0.0535
vid_00669,Jacksepticeye,Gaming,2023-03-25,16,Saturday,2023-04-01,7,932389,42675,3302,16536,89,7,0.0458,0.0177,0.0635
vid_00670,Bad Bunny,Music,2024-03-05,8,Tuesday,2024-03-05,0,5442037,377107,30749,69992,31,22,0.0693,0.0129,0.0822
vid_00671,Taylor Swift,Music,2023-08-06,13,Sunday,2023-08-06,0,7980238,784376,33337,62265,42,20,0.0983,0.0078,0.1061
vid_00672,Goal,Sports,2023-08-04,14,Friday,2023-08-06,2,2406860,241246,13184,26710,56,12,0.1002,0.0111,0.1113
vid_00673,Vsauce,Entertainment,2023-06-26,20,Monday,2023-06-26,0,7316141,354256,19572,95469,77,18,0.0484,0.013,0.0615
vid_00674,BTS HYBE,Music,2023-06-25,15,Sunday,2023-06-28,3,10164973,494391,16478,42791,46,16,0.0486,0.0042,0.0528
vid_00675,Goal,Sports,2023-12-07,13,Thursday,2023-12-10,3,1999725,229309,9368,23232,50,26,0.1147,0.0116,0.1263
vid_00676,Taylor Swift,Music,2023-03-03,5,Friday,2023-03-08,5,7091016,424731,56303,104886,61,5,0.0599,0.0148,0.0747
vid_00677,Taylor Swift,Music,2023-06-16,13,Friday,2023-06-16,0,6909337,614368,61375,38534,52,11,0.0889,0.0056,0.0945
vid_00678,Sky Sports,Sports,2023-10-27,15,Friday,2023-10-29,2,674859,46072,1451,2455,27,17,0.0683,0.0036,0.0719
vid_00679,WWE,Sports,2023-01-24,9,Tuesday,2023-01-24,0,3615900,357609,17172,10848,59,6,0.0989,0.003,0.1019
vid_00680,Markiplier,Gaming,2023-02-06,15,Monday,2023-02-10,4,1164836,136957,4353,7972,71,8,0.1176,0.0068,0.1244
vid_00681,Vsauce,Entertainment,2023-05-07,12,Sunday,2023-05-07,0,3596945,206302,3644,24880,65,20,0.0574,0.0069,0.0643
vid_00682,CollegeHumor,Comedy,2023-02-18,9,Saturday,2023-02-20,2,4305052,416602,20680,75007,27,6,0.0968,0.0174,0.1142
vid_00683,The Weeknd,Music,2023-06-16,14,Friday,2023-06-16,0,1994518,114213,14786,17013,69,26,0.0573,0.0085,0.0658
vid_00684,Bad Bunny,Music,2023-05-09,22,Tuesday,2023-05-09,0,3448414,218576,28484,63219,32,25,0.0634,0.0183,0.0817
vid_00685,Drake VEVO,Music,2024-05-01,18,Wednesday,2024-05-07,6,7236130,858474,32843,114491,60,12,0.1186,0.0158,0.1345
vid_00686,Vsauce,Entertainment,2023-12-25,6,Monday,2023-12-26,1,14067718,521364,103874,172420,54,18,0.0371,0.0123,0.0493
vid_00687,BTS HYBE,Music,2023-08-21,11,Monday,2023-08-22,1,10941078,492993,68425,178019,41,11,0.0451,0.0163,0.0613
vid_00688,The Young Turks,News & Politics,2023-10-23,17,Monday,2023-10-23,0,3028740,171700,23718,45870,42,18,0.0567,0.0151,0.0718
vid_00689,CinemaWins,Film & Animation,2023-12-25,14,Monday,2023-12-26,1,901358,35357,5029,10577,40,10,0.0392,0.0117,0.051
vid_00690,BTS HYBE,Music,2024-02-01,17,Thursday,2024-02-08,7,8123948,848754,60352,120661,77,14,0.1045,0.0149,0.1193
vid_00691,Valkyrae,Gaming,2023-03-24,9,Friday,2023-03-24,0,1727352,123599,12525,32227,59,24,0.0716,0.0187,0.0902
vid_00692,NBA,Sports,2023-11-22,10,Wednesday,2023-11-23,1,4770059,260762,13151,79756,86,9,0.0547,0.0167,0.0714
vid_00693,Dream,Gaming,2023-09-13,15,Wednesday,2023-09-17,4,2802232,171162,27480,24394,87,20,0.0611,0.0087,0.0698
vid_00694,DramaAlert,Entertainment,2023-05-04,13,Thursday,2023-05-09,5,4974694,474760,47378,62458,77,12,0.0954,0.0126,0.108
vid_00695,TED-Ed,Education,2024-02-18,6,Sunday,2024-02-24,6,2797187,208847,6901,26486,81,24,0.0747,0.0095,0.0841
vid_00696,Valkyrae,Gaming,2024-04-18,19,Thursday,2024-04-19,1,3488868,225352,29833,11960,30,24,0.0646,0.0034,0.068
vid_00697,Veritasium,Education,2024-01-29,12,Monday,2024-01-31,2,2958690,91801,28794,44270,29,21,0.031,0.015,0.046
vid_00698,Vsauce,Entertainment,2024-03-27,4,Wednesday,2024-03-28,1,1039213,97102,6149,17553,75,28,0.0934,0.0169,0.1103
vid_00699,Vsauce,Entertainment,2023-10-09,15,Monday,2023-10-09,0,2630409,307845,14580,10201,81,17,0.117,0.0039,0.1209
vid_00700,Fireship,Science & Tech,2023-09-09,13,Saturday,2023-09-14,5,2098838,96825,12539,34840,43,19,0.0461,0.0166,0.0627
vid_00701,Lilly Singh,Comedy,2023-02-19,14,Sunday,2023-02-22,3,3501071,229984,30766,18342,42,17,0.0657,0.0052,0.0709
vid_00702,Ninja,Gaming,2023-01-14,13,Saturday,2023-01-16,2,1363530,76499,9618,24289,50,19,0.0561,0.0178,0.0739
vid_00703,Jubilee,Entertainment,2024-01-13,19,Saturday,2024-01-13,0,1755128,178498,11625,12738,40,7,0.1017,0.0073,0.109
vid_00704,Vsauce,Entertainment,2023-12-13,6,Wednesday,2023-12-14,1,9228699,1029441,65211,29593,90,24,0.1115,0.0032,0.1148
vid_00705,James Charles,Howto & Style,2023-10-28,4,Saturday,2023-11-02,5,1232445,42722,4422,15196,44,10,0.0347,0.0123,0.047
vid_00706,The Try Guys,Comedy,2024-02-24,5,Saturday,2024-02-25,1,1097235,94270,8332,9522,82,14,0.0859,0.0087,0.0946
vid_00707,ESPN,Sports,2024-05-05,21,Sunday,2024-05-07,2,948838,63009,7641,3949,57,5,0.0664,0.0042,0.0706
vid_00708,Ninja,Gaming,2023-10-24,0,Tuesday,2023-10-25,1,1302787,119452,1966,11271,52,23,0.0917,0.0087,0.1003
vid_00709,Vice News,News & Politics,2023-08-12,6,Saturday,2023-08-12,0,459277,29234,3111,8751,60,24,0.0637,0.0191,0.0827
vid_00710,NBA,Sports,2023-01-27,8,Friday,2023-01-28,1,6845136,327945,53107,69215,43,6,0.0479,0.0101,0.058
vid_00711,The Young Turks,News & Politics,2023-06-12,20,Monday,2023-06-12,0,5734990,224373,19997,44294,47,10,0.0391,0.0077,0.0468
vid_00712,The Young Turks,News & Politics,2023-12-27,16,Wednesday,2023-12-30,3,2369827,85492,6195,28006,47,19,0.0361,0.0118,0.0479
vid_00713,Kurzgesagt,Education,2024-05-23,7,Thursday,2024-05-24,1,1442738,169321,6683,7107,73,7,0.1174,0.0049,0.1223
vid_00714,3Blue1Brown,Education,2023-02-05,13,Sunday,2023-02-07,2,3057580,208054,13999,27184,60,15,0.068,0.0089,0.0769
vid_00715,Dream,Gaming,2023-04-25,9,Tuesday,2023-04-25,0,4578386,246247,24482,29716,36,20,0.0538,0.0065,0.0603
vid_00716,The Young Turks,News & Politics,2024-05-24,22,Friday,2024-05-25,1,860965,76718,5538,16758,65,13,0.0891,0.0195,0.1086
vid_00717,Dream,Gaming,2023-07-13,8,Thursday,2023-07-14,1,895817,33080,8566,3838,88,20,0.0369,0.0043,0.0412
vid_00718,3Blue1Brown,Education,2023-05-08,11,Monday,2023-05-08,0,968623,81281,6622,13175,28,19,0.0839,0.0136,0.0975
vid_00719,ESPN,Sports,2024-02-07,9,Wednesday,2024-02-14,7,2253073,121815,21821,7337,77,6,0.0541,0.0033,0.0573
vid_00720,The Weeknd,Music,2024-03-16,9,Saturday,2024-03-16,0,9569253,895650,36517,127942,61,13,0.0936,0.0134,0.107
vid_00721,Kurzgesagt,Education,2023-06-13,14,Tuesday,2023-06-13,0,598609,32563,5264,7877,67,15,0.0544,0.0132,0.0676
vid_00722,The Weeknd,Music,2023-12-03,3,Sunday,2023-12-03,0,7772710,374931,56820,100959,68,26,0.0482,0.013,0.0612
vid_00723,Ninja,Gaming,2024-03-11,15,Monday,2024-03-11,0,2626411,239555,2990,26102,83,22,0.0912,0.0099,0.1011
vid_00724,TwoMinutePapers,Science & Tech,2024-03-04,13,Monday,2024-03-04,0,352549,24862,1618,6796,63,23,0.0705,0.0193,0.0898
vid_00725,MSNBC,News & Politics,2023-10-31,2,Tuesday,2023-11-02,2,2716082,286769,19154,16853,70,7,0.1056,0.0062,0.1118
vid_00726,NikkieTutorials,Howto & Style,2024-04-04,12,Thursday,2024-04-06,2,981334,37620,9058,15429,46,23,0.0383,0.0157,0.0541
vid_00727,NBA,Sports,2023-11-21,18,Tuesday,2023-11-22,1,2435460,168197,11957,18017,65,27,0.0691,0.0074,0.0765
vid_00728,Vsauce,Entertainment,2023-02-17,19,Friday,2023-02-18,1,14188476,1239958,105370,100942,63,11,0.0874,0.0071,0.0945
vid_00729,Jacksepticeye,Gaming,2023-03-03,17,Friday,2023-03-03,0,6039434,230858,53734,38577,36,19,0.0382,0.0064,0.0446
vid_00730,Ninja,Gaming,2024-05-09,8,Thursday,2024-05-14,5,1068370,58090,1669,7701,64,29,0.0544,0.0072,0.0616
vid_00731,Taylor Swift,Music,2024-03-24,20,Sunday,2024-03-31,7,2877739,205196,18591,44479,51,28,0.0713,0.0155,0.0868
vid_00732,Vsauce,Entertainment,2024-01-25,14,Thursday,2024-01-26,1,2200578,254461,18145,37969,30,26,0.1156,0.0173,0.1329
vid_00733,Smosh,Comedy,2023-07-01,19,Saturday,2023-07-02,1,3027733,315091,17858,57091,64,5,0.1041,0.0189,0.1229
vid_00734,Sky Sports,Sports,2023-12-15,9,Friday,2023-12-15,0,4118209,398886,23445,64015,60,22,0.0969,0.0155,0.1124
vid_00735,Drake VEVO,Music,2024-01-02,11,Tuesday,2024-01-02,0,1857642,67174,17251,17292,26,24,0.0362,0.0093,0.0455
vid_00736,ESPN,Sports,2023-04-23,12,Sunday,2023-04-23,0,6606155,358032,59839,61196,61,23,0.0542,0.0093,0.0635
vid_00737,Taylor Swift,Music,2023-06-20,19,Tuesday,2023-06-21,1,33133203,2981381,168618,542906,41,5,0.09,0.0164,0.1064
vid_00738,Markiplier,Gaming,2023-02-27,5,Monday,2023-02-28,1,685410,64079,3415,7038,82,24,0.0935,0.0103,0.1038
vid_00739,Bad Bunny,Music,2024-03-22,16,Friday,2024-03-25,3,8703914,769765,13717,164649,35,29,0.0884,0.0189,0.1074
vid_00740,3Blue1Brown,Education,2023-03-13,18,Monday,2023-03-15,2,966396,67602,3584,3259,37,19,0.07,0.0034,0.0733
vid_00741,Drake VEVO,Music,2023-09-14,21,Thursday,2023-09-18,4,9945380,748258,53902,39333,58,16,0.0752,0.004,0.0792
vid_00742,Bad Bunny,Music,2024-03-06,19,Wednesday,2024-03-07,1,3370090,299822,8207,25019,33,20,0.089,0.0074,0.0964
vid_00743,Vsauce,Entertainment,2023-09-09,9,Saturday,2023-09-10,1,11108033,493659,29667,46635,41,21,0.0444,0.0042,0.0486
vid_00744,MrBeast,Entertainment,2023-06-27,15,Tuesday,2023-06-28,1,6586752,680222,13133,96478,84,17,0.1033,0.0146,0.1179
vid_00745,NBA,Sports,2023-12-05,14,Tuesday,2023-12-06,1,3675394,205920,11943,30383,68,11,0.056,0.0083,0.0643
vid_00746,CollegeHumor,Comedy,2023-08-24,22,Thursday,2023-08-27,3,26458203,1643576,223757,238505,55,10,0.0621,0.009,0.0711
vid_00747,CNN,News & Politics,2024-02-08,16,Thursday,2024-02-09,1,4872125,492261,44940,40109,84,15,0.101,0.0082,0.1093
vid_00748,Goal,Sports,2023-04-07,21,Friday,2023-04-09,2,2532624,156764,23984,29367,73,15,0.0619,0.0116,0.0735
vid_00749,Markiplier,Gaming,2023-02-19,18,Sunday,2023-02-21,2,2599842,283041,11789,12332,25,29,0.1089,0.0047,0.1136
vid_00750,DramaAlert,Entertainment,2023-09-05,11,Tuesday,2023-09-07,2,4026639,191054,28558,70868,50,11,0.0474,0.0176,0.065
vid_00751,MSNBC,News & Politics,2023-06-13,17,Tuesday,2023-06-14,1,19609102,2067029,151680,345100,80,27,0.1054,0.0176,0.123
vid_00752,MovieClips,Film & Animation,2024-06-24,15,Monday,2024-07-01,7,15546680,690783,40627,224680,76,9,0.0444,0.0145,0.0589
vid_00753,Smosh,Comedy,2023-07-21,14,Friday,2023-07-21,0,1011647,93532,2081,6983,70,8,0.0925,0.0069,0.0994
vid_00754,Smosh,Comedy,2023-05-09,16,Tuesday,2023-05-11,2,5457245,416627,9561,31341,73,17,0.0763,0.0057,0.0821
vid_00755,The Weeknd,Music,2023-04-26,9,Wednesday,2023-04-26,0,10424944,330695,94009,60649,74,16,0.0317,0.0058,0.0375
vid_00756,The Try Guys,Comedy,2023-06-07,19,Wednesday,2023-06-07,0,1417120,55949,8039,9608,34,25,0.0395,0.0068,0.0463
vid_00757,Vsauce,Entertainment,2023-12-26,22,Tuesday,2023-12-26,0,1278847,108315,1943,9170,78,19,0.0847,0.0072,0.0919
vid_00758,Wendover Productions,Science & Tech,2024-05-22,15,Wednesday,2024-05-23,1,398609,19834,2609,7700,82,17,0.0498,0.0193,0.0691
vid_00759,BTS HYBE,Music,2023-08-20,0,Sunday,2023-08-24,4,3182346,254966,15467,32040,55,27,0.0801,0.0101,0.0902
vid_00760,Ninja,Gaming,2024-05-20,15,Monday,2024-05-27,7,8934492,832633,49148,52881,86,27,0.0932,0.0059,0.0991
vid_00761,The Weeknd,Music,2023-09-20,16,Wednesday,2023-09-23,3,6828665,458041,45634,121543,60,19,0.0671,0.0178,0.0849
vid_00762,Dream,Gaming,2024-04-30,6,Tuesday,2024-05-02,2,888723,75103,3585,4436,34,26,0.0845,0.005,0.0895
vid_00763,WWE,Sports,2023-06-20,5,Tuesday,2023-06-21,1,2998670,128510,8565,44276,26,20,0.0429,0.0148,0.0576
vid_00764,Ninja,Gaming,2023-11-10,12,Friday,2023-11-16,6,3974536,192321,18972,46234,62,14,0.0484,0.0116,0.06
vid_00765,LazarBeam,Entertainment,2024-02-14,16,Wednesday,2024-02-14,0,2901031,91762,4703,47799,85,23,0.0316,0.0165,0.0481
vid_00766,MrBeast,Entertainment,2023-12-25,11,Monday,2023-12-27,2,28485564,2465664,93417,418929,61,20,0.0866,0.0147,0.1013
vid_00767,LazarBeam,Entertainment,2023-02-11,17,Saturday,2023-02-11,0,1437908,44428,8369,21997,60,13,0.0309,0.0153,0.0462
vid_00768,Smosh,Comedy,2024-02-09,15,Friday,2024-02-11,2,3366841,356546,13476,37865,44,26,0.1059,0.0112,0.1171
vid_00769,Jacksepticeye,Gaming,2023-05-23,16,Tuesday,2023-05-23,0,2730472,276433,7238,29139,29,15,0.1012,0.0107,0.1119
vid_00770,CinemaWins,Film & Animation,2023-11-22,18,Wednesday,2023-11-23,1,1581828,102667,14419,26353,77,29,0.0649,0.0167,0.0816
vid_00771,Drake VEVO,Music,2024-02-01,8,Thursday,2024-02-04,3,4752250,229593,42276,19667,69,6,0.0483,0.0041,0.0525
vid_00772,CNN,News & Politics,2023-01-29,13,Sunday,2023-01-30,1,3548522,415623,24253,14661,54,17,0.1171,0.0041,0.1213
vid_00773,Vice News,News & Politics,2023-09-17,8,Sunday,2023-09-18,1,298279,10937,2456,2798,61,30,0.0367,0.0094,0.046
vid_00774,Valkyrae,Gaming,2024-06-09,16,Sunday,2024-06-09,0,445706,22200,1940,3993,70,18,0.0498,0.009,0.0588
vid_00775,Sky Sports,Sports,2023-07-02,10,Sunday,2023-07-02,0,4596929,166336,23803,42672,75,19,0.0362,0.0093,0.0455
vid_00776,TED-Ed,Education,2024-02-05,15,Monday,2024-02-06,1,3074425,288346,9097,9660,48,15,0.0938,0.0031,0.0969
vid_00777,ESPN,Sports,2024-03-30,1,Saturday,2024-03-31,1,7764169,695293,8135,87174,82,16,0.0896,0.0112,0.1008
vid_00778,Jubilee,Entertainment,2023-05-18,3,Thursday,2023-05-18,0,5650807,448435,44633,23337,52,24,0.0794,0.0041,0.0835
vid_00779,ESPN,Sports,2023-02-17,15,Friday,2023-02-19,2,4779289,394454,37114,77870,48,8,0.0825,0.0163,0.0988
vid_00780,MSNBC,News & Politics,2023-06-10,15,Saturday,2023-06-12,2,1924849,82054,12673,27736,60,29,0.0426,0.0144,0.057
vid_00781,Valkyrae,Gaming,2023-05-21,17,Sunday,2023-05-24,3,6181212,598358,17027,36394,73,17,0.0968,0.0059,0.1027
vid_00782,Taylor Swift,Music,2023-05-21,18,Sunday,2023-05-22,1,6338856,708307,40406,100776,87,11,0.1117,0.0159,0.1276
vid_00783,NBA,Sports,2023-12-19,7,Tuesday,2023-12-22,3,4055878,360453,25184,73472,52,24,0.0889,0.0181,0.107
vid_00784,Vice News,News & Politics,2024-01-26,7,Friday,2024-01-26,0,788019,57251,2709,11961,57,29,0.0727,0.0152,0.0878
vid_00785,Ninja,Gaming,2023-03-23,15,Thursday,2023-03-23,0,2749691,132543,8726,22918,74,13,0.0482,0.0083,0.0565
vid_00786,Jubilee,Entertainment,2024-05-08,15,Wednesday,2024-05-10,2,2602198,290679,7003,30237,87,20,0.1117,0.0116,0.1233
vid_00787,Markiplier,Gaming,2023-10-22,0,Sunday,2023-10-25,3,649659,23990,2887,9637,86,8,0.0369,0.0148,0.0518
vid_00788,Sky Sports,Sports,2023-07-02,11,Sunday,2023-07-04,2,4213329,428334,30467,32118,36,16,0.1017,0.0076,0.1093
vid_00789,Valkyrae,Gaming,2023-02-13,13,Monday,2023-02-13,0,4561318,245241,30685,86501,50,10,0.0538,0.019,0.0727
vid_00790,Goal,Sports,2023-12-27,11,Wednesday,2023-12-31,4,1093237,51582,3245,16189,70,20,0.0472,0.0148,0.062
vid_00791,Vsauce,Entertainment,2024-02-06,8,Tuesday,2024-02-06,0,1710365,142947,11900,12825,55,20,0.0836,0.0075,0.0911
vid_00792,The Weeknd,Music,2023-12-18,14,Monday,2023-12-21,3,7777833,765934,13964,48154,27,6,0.0985,0.0062,0.1047
vid_00793,Bad Bunny,Music,2024-03-06,4,Wednesday,2024-03-06,0,8247768,766262,40340,76390,83,26,0.0929,0.0093,0.1022
vid_00794,CollegeHumor,Comedy,2023-03-23,15,Thursday,2023-03-23,0,3306898,110807,12920,47409,43,20,0.0335,0.0143,0.0478
vid_00795,Vice News,News & Politics,2024-05-10,15,Friday,2024-05-12,2,514759,57041,2021,9316,41,5,0.1108,0.0181,0.1289
vid_00796,MrBeast,Entertainment,2024-05-08,18,Wednesday,2024-05-09,1,4575927,239827,7345,58589,46,23,0.0524,0.0128,0.0652
vid_00797,MrBeast,Entertainment,2023-03-04,15,Saturday,2023-03-04,0,4507252,173721,17757,90060,50,18,0.0385,0.02,0.0585
vid_00798,Drake VEVO,Music,2023-06-27,22,Tuesday,2023-06-28,1,9160207,982176,29069,182834,66,30,0.1072,0.02,0.1272
vid_00799,MrBeast,Entertainment,2023-11-20,12,Monday,2023-11-20,0,5712964,192135,12401,57073,78,10,0.0336,0.01,0.0436
vid_00800,The Young Turks,News & Politics,2023-04-01,10,Saturday,2023-04-01,0,1744278,175363,6654,22021,37,30,0.1005,0.0126,0.1132
vid_00801,CollegeHumor,Comedy,2023-07-25,8,Tuesday,2023-07-26,1,2244972,199557,2535,15589,25,5,0.0889,0.0069,0.0958
vid_00802,MrBeast,Entertainment,2024-01-21,15,Sunday,2024-01-22,1,5757014,567683,49130,21081,85,27,0.0986,0.0037,0.1023
vid_00803,DramaAlert,Entertainment,2023-12-16,14,Saturday,2023-12-16,0,10134136,869076,67103,127464,47,24,0.0858,0.0126,0.0983
vid_00804,The Young Turks,News & Politics,2023-04-09,14,Sunday,2023-04-11,2,2197309,180806,17162,43598,63,16,0.0823,0.0198,0.1021
vid_00805,Dream,Gaming,2023-05-09,7,Tuesday,2023-05-16,7,4614566,322126,20779,69337,71,29,0.0698,0.015,0.0848
vid_00806,IGN,Film & Animation,2023-04-30,17,Sunday,2023-04-30,0,4474987,508073,18245,84109,31,11,0.1135,0.0188,0.1323
vid_00807,DramaAlert,Entertainment,2024-01-10,21,Wednesday,2024-01-11,1,1142613,88542,11381,7538,45,26,0.0775,0.0066,0.0841
vid_00808,Linus Tech Tips,Science & Tech,2023-12-19,11,Tuesday,2023-12-19,0,1979269,165039,10080,7732,83,6,0.0834,0.0039,0.0873
vid_00809,MrBeast,Entertainment,2024-05-19,9,Sunday,2024-05-19,0,7106061,644738,30968,103166,90,8,0.0907,0.0145,0.1052
vid_00810,DramaAlert,Entertainment,2024-01-29,15,Monday,2024-01-30,1,16824442,1560336,58508,235994,66,12,0.0927,0.014,0.1068
vid_00811,Kurzgesagt,Education,2023-05-05,10,Friday,2023-05-09,4,1504441,66283,9618,20777,73,12,0.0441,0.0138,0.0579
vid_00812,LazarBeam,Entertainment,2023-09-22,19,Friday,2023-09-22,0,5490765,389654,46870,78803,83,10,0.071,0.0144,0.0853
vid_00813,BTS HYBE,Music,2023-09-07,9,Thursday,2023-09-14,7,2473381,111983,19816,8225,50,15,0.0453,0.0033,0.0486
vid_00814,LazarBeam,Entertainment,2023-02-02,8,Thursday,2023-02-03,1,12134969,1279437,117081,202020,78,10,0.1054,0.0166,0.1221
vid_00815,TED-Ed,Education,2024-04-28,15,Sunday,2024-05-01,3,2970249,232374,13713,33576,46,23,0.0782,0.0113,0.0895
vid_00816,Tasty,Howto & Style,2023-02-17,18,Friday,2023-02-21,4,1212952,66628,7579,22636,52,23,0.0549,0.0187,0.0736
vid_00817,Ninja,Gaming,2023-06-02,16,Friday,2023-06-06,4,796391,66383,1169,7194,56,15,0.0834,0.009,0.0924
vid_00818,Jacksepticeye,Gaming,2024-05-01,15,Wednesday,2024-05-06,5,1885115,70900,16831,25102,25,18,0.0376,0.0133,0.0509
vid_00819,Screen Junkies,Film & Animation,2024-06-25,16,Tuesday,2024-06-25,0,2090252,228803,6064,29689,75,20,0.1095,0.0142,0.1237
vid_00820,CrashCourse,Education,2023-09-05,10,Tuesday,2023-09-08,3,2482059,138466,24758,41313,77,11,0.0558,0.0166,0.0724
vid_00821,Jubilee,Entertainment,2023-05-11,23,Thursday,2023-05-12,1,1839162,60144,12145,33574,64,10,0.0327,0.0183,0.051
vid_00822,The Young Turks,News & Politics,2024-02-13,2,Tuesday,2024-02-14,1,1752242,186201,7039,7115,42,27,0.1063,0.0041,0.1103
vid_00823,Valkyrae,Gaming,2023-12-09,16,Saturday,2023-12-13,4,2877551,103682,24035,56344,34,17,0.036,0.0196,0.0556
vid_00824,Fireship,Science & Tech,2023-10-17,11,Tuesday,2023-10-17,0,1017790,37040,3118,6700,51,30,0.0364,0.0066,0.043
vid_00825,The Young Turks,News & Politics,2024-04-25,16,Thursday,2024-04-26,1,990568,71538,1890,7494,71,6,0.0722,0.0076,0.0798
vid_00826,Jubilee,Entertainment,2023-09-12,4,Tuesday,2023-09-12,0,2851425,335261,27686,45360,33,22,0.1176,0.0159,0.1335
vid_00827,BBC News,News & Politics,2023-03-17,12,Friday,2023-03-17,0,1483773,103235,12144,11472,86,28,0.0696,0.0077,0.0773
vid_00828,Wendover Productions,Science & Tech,2024-04-20,16,Saturday,2024-04-23,3,458296,23338,1516,2385,53,15,0.0509,0.0052,0.0561
vid_00829,Bad Bunny,Music,2023-10-02,13,Monday,2023-10-02,0,2172334,134638,3395,31407,69,19,0.062,0.0145,0.0764
vid_00830,Dream,Gaming,2024-03-28,13,Thursday,2024-03-30,2,3219321,139148,28271,28410,62,19,0.0432,0.0088,0.052
vid_00831,ESPN,Sports,2023-04-13,19,Thursday,2023-04-13,0,1792624,78773,9609,7899,47,14,0.0439,0.0044,0.0483
vid_00832,Good Mythical Morning,Howto & Style,2023-03-01,11,Wednesday,2023-03-01,0,1581703,161875,9848,8432,44,11,0.1023,0.0053,0.1077
vid_00833,Markiplier,Gaming,2023-06-10,21,Saturday,2023-06-15,5,479243,36180,3170,2611,85,16,0.0755,0.0054,0.0809
vid_00834,Markiplier,Gaming,2023-06-09,6,Friday,2023-06-12,3,1852944,69308,6963,20035,67,18,0.0374,0.0108,0.0482
vid_00835,Sky Sports,Sports,2023-09-23,16,Saturday,2023-09-27,4,676124,70326,3223,2683,81,19,0.104,0.004,0.108
vid_00836,BTS HYBE,Music,2024-05-05,11,Sunday,2024-05-05,0,20095963,1641556,160635,288228,86,16,0.0817,0.0143,0.096
vid_00837,Good Mythical Morning,Howto & Style,2023-03-22,11,Wednesday,2023-03-24,2,773372,83213,4518,6446,45,27,0.1076,0.0083,0.1159
vid_00838,Jacksepticeye,Gaming,2024-06-15,18,Saturday,2024-06-20,5,1600058,76106,12280,18112,44,10,0.0476,0.0113,0.0589
vid_00839,Taylor Swift,Music,2024-06-26,15,Wednesday,2024-06-26,0,9831232,730767,83998,110248,48,11,0.0743,0.0112,0.0855
vid_00840,ESPN,Sports,2023-12-30,22,Saturday,2023-12-31,1,5994119,399282,30485,51429,45,22,0.0666,0.0086,0.0752
vid_00841,Taylor Swift,Music,2023-08-09,14,Wednesday,2023-08-15,6,3729343,367788,10321,19176,65,9,0.0986,0.0051,0.1038
vid_00842,LazarBeam,Entertainment,2024-06-16,12,Sunday,2024-06-16,0,16055833,1189194,49266,224150,62,29,0.0741,0.014,0.088
vid_00843,IGN,Film & Animation,2023-12-31,17,Sunday,2024-01-05,5,11016337,878438,76618,102748,81,15,0.0797,0.0093,0.0891
vid_00844,Vice News,News & Politics,2024-05-06,8,Monday,2024-05-06,0,2140858,99923,6354,16563,28,17,0.0467,0.0077,0.0544
vid_00845,NBA,Sports,2023-09-01,7,Friday,2023-09-03,2,1163901,54069,4156,19829,49,23,0.0465,0.017,0.0635
vid_00846,Valkyrae,Gaming,2023-04-17,6,Monday,2023-04-18,1,826344,52645,3558,13685,36,21,0.0637,0.0166,0.0803
vid_00847,Drake VEVO,Music,2023-06-23,15,Friday,2023-06-28,5,5964773,225656,51333,74352,71,17,0.0378,0.0125,0.0503
vid_00848,Vsauce,Entertainment,2023-07-21,12,Friday,2023-07-22,1,2288259,207199,6782,15442,64,19,0.0905,0.0067,0.0973
vid_00849,Smosh,Comedy,2023-04-28,19,Friday,2023-05-05,7,3681764,400084,12404,26672,81,14,0.1087,0.0072,0.1159
vid_00850,Vsauce,Entertainment,2024-02-02,13,Friday,2024-02-04,2,5368866,523592,27514,29984,36,9,0.0975,0.0056,0.1031
vid_00851,Vsauce,Entertainment,2024-06-23,14,Sunday,2024-06-23,0,9355340,576380,50286,42980,73,7,0.0616,0.0046,0.0662
vid_00852,Jubilee,Entertainment,2023-08-15,14,Tuesday,2023-08-17,2,1654597,85101,8624,30516,42,11,0.0514,0.0184,0.0699
vid_00853,Vsauce,Entertainment,2023-06-08,14,Thursday,2023-06-11,3,2051434,147635,4903,32678,63,20,0.072,0.0159,0.0879
